90 70
3 7.088775e+00 8.250201e+00 4.483095e+00
4 5.692856e+00 8.250283e+00 3.904516e+00
5 7.088775e+00 9.750201e+00 4.483095e+00
6 5.692856e+00 9.750283e+00 3.904516e+00
9 7.796441e+00 8.250166e+00 4.731306e+00
11 7.796435e+00 9.750166e+00 4.731304e+00
37 5.692856e+00 8.905008e+00 3.904516e+00
44 7.088775e+00 8.904926e+00 4.483095e+00
45 7.796441e+00 8.904891e+00 4.731306e+00
189 6.735825e+00 8.250220e+00 4.348200e+00
190 6.385441e+00 8.250240e+00 4.206772e+00
191 6.037745e+00 8.250261e+00 4.058860e+00
197 6.735825e+00 9.750220e+00 4.348200e+00
198 6.385441e+00 9.750240e+00 4.206772e+00
199 6.037745e+00 9.750261e+00 4.058860e+00
211 7.441464e+00 8.250183e+00 4.610462e+00
216 7.441461e+00 9.750183e+00 4.610461e+00
221 1.084389e+01 9.750057e+00 5.482491e+00
222 1.045711e+01 9.750067e+00 5.414462e+00
223 1.007171e+01 9.750078e+00 5.338978e+00
224 9.687847e+00 9.750090e+00 5.256068e+00
225 9.305653e+00 9.750103e+00 5.165763e+00
226 8.925273e+00 9.750117e+00 5.068097e+00
227 8.546850e+00 9.750132e+00 4.963105e+00
228 8.170524e+00 9.750148e+00 4.850827e+00
239 1.084352e+01 8.250057e+00 5.482429e+00
240 1.045679e+01 8.250067e+00 5.414401e+00
241 1.007144e+01 8.250078e+00 5.338921e+00
242 9.687619e+00 8.250090e+00 5.256017e+00
243 9.305472e+00 8.250103e+00 5.165719e+00
244 8.925140e+00 8.250117e+00 5.068061e+00
245 8.546763e+00 8.250132e+00 4.963080e+00
246 8.170483e+00 8.250148e+00 4.850814e+00
401 5.692856e+00 9.186766e+00 3.904516e+00
402 5.692856e+00 9.468525e+00 3.904516e+00
415 5.692856e+00 8.577645e+00 3.904516e+00
422 6.735825e+00 8.904945e+00 4.348200e+00
423 6.385441e+00 8.904965e+00 4.206772e+00
424 6.037745e+00 8.904986e+00 4.058860e+00
425 7.088775e+00 9.468443e+00 4.483095e+00
426 7.088775e+00 9.186684e+00 4.483095e+00
427 7.088775e+00 8.577563e+00 4.483095e+00
428 7.796437e+00 9.468407e+00 4.731305e+00
429 7.796439e+00 9.186649e+00 4.731306e+00
430 7.441464e+00 8.904908e+00 4.610462e+00
431 7.796441e+00 8.577528e+00 4.731306e+00
432 1.084352e+01 8.904782e+00 5.482429e+00
433 1.045679e+01 8.904792e+00 5.414401e+00
434 1.007144e+01 8.904803e+00 5.338921e+00
435 9.687619e+00 8.904815e+00 5.256017e+00
436 9.305472e+00 8.904828e+00 5.165719e+00
437 8.925140e+00 8.904842e+00 5.068061e+00
438 8.546763e+00 8.904857e+00 4.963080e+00
439 8.170483e+00 8.904874e+00 4.850814e+00
1405 6.037743e+00 9.186744e+00 4.058864e+00
1406 6.037743e+00 9.468503e+00 4.058864e+00
1407 6.385439e+00 9.186723e+00 4.206778e+00
1408 6.385439e+00 9.468482e+00 4.206778e+00
1409 6.735823e+00 9.186703e+00 4.348203e+00
1410 6.735823e+00 9.468462e+00 4.348203e+00
1411 6.037743e+00 8.577624e+00 4.058864e+00
1412 6.385439e+00 8.577603e+00 4.206778e+00
1413 6.735823e+00 8.577583e+00 4.348203e+00
1414 7.441462e+00 9.468424e+00 4.610462e+00
1415 7.441463e+00 9.186666e+00 4.610462e+00
1416 7.441464e+00 8.577545e+00 4.610462e+00
1417 8.170497e+00 9.186632e+00 4.850819e+00
1418 8.170510e+00 9.468390e+00 4.850823e+00
1419 8.546790e+00 9.186616e+00 4.963095e+00
1420 8.546819e+00 9.468374e+00 4.963103e+00
1421 8.925180e+00 9.186601e+00 5.068089e+00
1422 8.925225e+00 9.468359e+00 5.068101e+00
1423 9.305527e+00 9.186587e+00 5.165756e+00
1424 9.305587e+00 9.468345e+00 5.165770e+00
1425 9.687690e+00 9.186574e+00 5.256056e+00
1426 9.687766e+00 9.468332e+00 5.256073e+00
1427 1.007153e+01 9.186562e+00 5.338956e+00
1428 1.007162e+01 9.468320e+00 5.338975e+00
1429 1.045689e+01 9.186551e+00 5.414429e+00
1430 1.045700e+01 9.468309e+00 5.414449e+00
1431 1.084364e+01 9.186541e+00 5.482450e+00
1432 1.084377e+01 9.468299e+00 5.482471e+00
1433 8.170485e+00 8.577511e+00 4.850809e+00
1434 8.546762e+00 8.577495e+00 4.963083e+00
1435 8.925136e+00 8.577480e+00 5.068075e+00
1436 9.305467e+00 8.577466e+00 5.165740e+00
1437 9.687614e+00 8.577453e+00 5.256038e+00
1438 1.007143e+01 8.577441e+00 5.338935e+00
1439 1.045678e+01 8.577430e+00 5.414404e+00
1440 1.084352e+01 8.577420e+00 5.482424e+00
1746 204 37 424 1405 401 
1747 204 401 1405 1406 402 
1748 204 402 1406 199 6 
1749 204 424 423 1407 1405 
1750 204 1405 1407 1408 1406 
1751 204 1406 1408 198 199 
1752 204 423 422 1409 1407 
1753 204 1407 1409 1410 1408 
1754 204 1408 1410 197 198 
