100 0.0197259
110 0.0163844
120 0.0203828
130 0.0286684
140 0.0348091
150 0.0431258
160 0.0482427
170 0.0544616
180 0.0312676
190 0.0481362
200 0.0565421
210 0.0625713
220 0.0622736
230 0.0661567
240 0.0701659
250 0.0778095
260 0.0948438
270 0.101909
280 0.1269
290 0.137855
300 0.136057
310 0.18307
320 0.258398
