100 -0.00150453
110 -0.00149591
120 -0.00146453
130 -0.00151204
140 -0.00190855
150 -0.00298351
160 -0.00165752
170 -0.00159027
180 -0.00165887
190 -0.00170441
200 -0.00177157
210 -0.00183093
220 -0.00187242
230 -0.00194093
240 -0.00205834
250 -0.00198666
260 -0.00202175
270 -0.00237796
280 -0.00235993
290 -0.00227806
300 -0.00220895
310 -0.00233413
320 -0.00284218
