100 0.0186883
110 0.0200112
120 0.0266442
130 0.0436916
140 0.0890523
150 0.212233
160 0.10798
170 0.0738796
180 0.0653716
190 0.0596908
200 0.0640244
210 0.0622702
220 0.0667965
230 0.0759184
240 0.0925182
250 0.0988461
260 0.100298
270 0.12458
280 0.145175
290 0.159914
300 0.152326
310 0.209447
320 0.251453
