155 -2.3274
165 -2.50702
175 -2.54129
185 -2.92473
195 -2.98627
205 -2.76486
215 -2.58454
225 -2.43659
235 -1.99648
245 -1.22011
255 -1.02019
265 -1.07798
275 -1.13231
285 -1.1831
295 -1.90779
305 -2.08434
315 -2.16044
325 -3.73633
335 -4.1236
345 -4.4497
355 -4.84627
365 -6.3496
